employee_id,datum_zmeny,plat_pred,plat_po,duvod
155,29.05.2023,64587.0,69239.0,promotion
938,30.11.2024,9754.0,17221.0,promotion
65,2025-04-19,66537.0,73564.0,acquisition_harmonization
379,2024-09-14,78821.0,84972.0,correction
300,2026-03-03,36839.0,43149.0,raise
1009,2025-10-08,31503.0,35641.0,promotion
3,07/23/2022,72494.0,78694.0,raise
175,2026-01-22,64297.0,67310.0,raise
90,2025-12-18,87233.0,91570.0,raise
365,27.10.2024,53162.0,59461.0,raise
121,20.10.2023,84163.0,87574.0,promotion
560,2023-01-01,33702.0,35830.0,raise
31,2025-12-11,36798.0,40963.0,raise
668,2026-03-22,74843.0,80822.0,raise
43,2025-07-11,76469.0,82392.0,raise
38,2019-09-02,53772.0,61396.0,correction
543,2026-01-16,45765.0,50462.0,raise
791,2024-02-08,14019.0,16905.0,raise
968,2025-01-02,52786.0,57316.0,raise
326,17.09.2021,51075.0,58376.0,raise
668,02/08/2024,55806.0,"63 241,00",promotion
870,2025-04-12,28733.0,31016.0,correction
571,01/05/2022,45271.0,"48 023,00",promotion
467,2024-05-06,67221.0,75098.0,raise
35,2024-07-28,73216.0,81031.0,raise
900,18.08.2025,28425.0,33682.0,promotion
894,02.05.2025,43828.0,46593.0,raise
529,01/30/2024,24017.0,30325.0,raise
724,2025-12-23,86380.0,92712.0,raise
943,2023-11-09,3089.0,9636.0,promotion
995,2025-05-17,29504.0,33379.0,raise
737,01.08.2022,61223.0,63730.0,raise
742,2024-05-15,50358.0,56234.0,raise
184,01.11.2025,66966.0,74212.0,raise
775,2025-10-03,19161.0,22936.0,raise
28,02/18/2021,77530.0,84912.0,raise
303,15.03.2024,39174.0,43163.0,promotion
603,07.09.2025,34226.0,40572.0,raise
164,30.04.2022,59152.0,61777.0,correction
764,05/17/2024,37279.0,39684.0,raise
938,2025,24011.0,28304.0,raise
895,2026-02-27,37610.0,41314.0,acquisition_harmonization
244,2022-11-11,36624.0,38883.0,raise
644,2023,52469.0,57613.0,raise
623,2024-09-14,46129.0,50723.0,raise
434,2024-10-26,40981.0,48570.0,raise
923,10/09/2025,36324.0,"41 172,00",raise
475,09/11/2023,42423.0,51150,raise
61,22.03.2026,89273.0,92284.0,raise
213,30.08.2024,44615.0,51643.0,raise
726,2024-04-18,68847.0,73973.0,raise
396,2024,44848.0,52714.0,promotion
628,2023-10-27,41013.0,46741.0,promotion
218,2023-05-15,31204.0,37256.0,raise
830,2022-06-28,11977.0,14646.0,raise
895,16.08.2025,23897.0,29836.0,raise
1012,05/16/2025,28738.0,"30 899,00",raise
431,14.06.2024,64404.0,68357.0,promotion
871,2025-05-03,49374.0,53493.0,promotion
893,10/18/2025,25168.0,31736.0,raise
414,2024-04-08,30551.0,38240.0,promotion
667,01.11.2023,59488.0,"62 960,00",promotion
966,12.11.2022,28316.0,31763.0,correction
369,17.09.2024,41687.0,44377.0,raise
78,27.10.2023,59123.0,66844.0,correction
504,2023-02-06,81979.0,85234,promotion
21,03/21/2026,56923.0,62364.0,raise
197,28.07.2025,53037.0,56689.0,promotion
482,2025-10-30,25365.0,31093.0,raise
298,28.03.2024,39773.0,43835.0,raise
112,2023,51303.0,57831.0,promotion
162,2024-09-21,56484.0,59410.0,raise
980,08.12.2025,32608.0,39611.0,raise
683,2025-02-27,65656.0,71401.0,raise
688,25.06.2024,43203.0,"49 540,00",raise
140,2021-07-21,77634.0,80652.0,raise
690,2025-09-01,64305.0,68982.0,raise
747,2021,30191.0,36954.0,raise
688,14.11.2021,35285.0,39124.0,raise
1006,2024-06-13,14043.0,19489.0,raise
919,2024-12-05,21779.0,25146.0,raise
667,28.05.2023,57406.0,61875,raise
591,12.01.2023,29261.0,36732.0,raise
489,2025,30167.0,35645.0,raise
762,2023-09-03,66782.0,72210.0,raise
344,2025-11-27,58019.0,62288.0,raise
722,16.05.2025,84622.0,87947.0,raise
619,04.05.2025,44297.0,51380.0,raise
640,2023-05-01,55211.0,61500.0,promotion
60,2022-04-11,67323.0,71586.0,promotion
200,2025-03-03,36311.0,40487.0,correction
321,22.04.2025,37890.0,"45 158,00",acquisition_harmonization
150,2025-03-21,41850.0,47164.0,raise
786,11/17/2024,19384.0,26603.0,raise
252,14.01.2021,34116.0,38948.0,raise
246,2024-05-16,35342.0,39825.0,raise
107,2023-06-27,101771.0,"105 410,00",raise
711,07.02.2026,52583.0,59170.0,acquisition_harmonization
428,02.09.2025,50123.0,"56 317,00",raise
638,2019-08-23,75008.0,80317.0,correction
898,2025-09-05,14898.0,17344.0,raise
99,20.10.2020,92807.0,100706.0,raise
109,2024-06-08,28695.0,33116.0,promotion
58,2022-10-17,63045.0,"69 610,00",raise
991,08/23/2025,5033.0,9857.0,raise
472,02/07/2026,55452.0,60587.0,correction
286,2026-01-14,44669.0,48751.0,raise
163,22.11.2024,82957.0,88469.0,promotion
147,2025-05-19,76735.0,"82 583,00",acquisition_harmonization
686,2021-04-04,59758.0,62685.0,promotion
449,2024-07-19,63703.0,66552.0,raise
813,03/19/2025,25371.0,"33 251,00",acquisition_harmonization
811,2024-07-08,36879.0,43923.0,raise
122,2020-10-25,61351.0,67677.0,raise
297,2025-05-17,46483.0,48938.0,raise
603,16.11.2025,40572.0,"42 610,00",raise
558,06.11.2023,22494.0,27943.0,raise
60,22.11.2024,77336.0,"81 333,00",raise
137,27.04.2020,36716.0,"39 967,00",raise
560,25.05.2023,35830.0,38194.0,raise
502,2025-11-22,52993.0,55799.0,promotion
578,04/03/2024,43146.0,48273.0,raise
984,10/30/2025,27773.0,35307.0,raise
216,2025-08-14,19971.0,26021.0,raise
832,09/26/2025,25343.0,"27 562,00",raise
713,2024-01-14,65199.0,72773.0,raise
324,07.08.2024,46047.0,49086.0,raise
324,31.10.2022,38564.0,46047.0,promotion
426,07/26/2024,38836.0,42038.0,raise
652,2020-02-13,55992.0,58801.0,promotion
532,19.07.2022,40302.0,42518.0,raise
562,07/17/2025,58065.0,60233.0,promotion
778,26.06.2025,23989.0,30675.0,raise
418,12/13/2024,45518.0,53335.0,promotion
386,2024-02-19,67097.0,70896.0,promotion
405,2023-06-04,46962.0,52117.0,raise
858,2024,19380.0,21827.0,raise
798,2024-03-05,13134.0,"21 116,00",correction
499,10/01/2025,49472.0,52639.0,promotion
24,10/24/2025,81151.0,88205.0,raise
549,2022-11-13,44996.0,51074.0,promotion
790,2024-01-07,20991.0,26996.0,promotion
747,2024-07-29,48061.0,52765.0,raise
6,2022-05-26,80163.0,85164.0,raise
995,2025-07-31,33379.0,39204.0,raise
449,2023-06-28,57016.0,63703.0,raise
604,28.11.2025,59113.0,64161.0,promotion
658,2021-05-22,46792.0,54155.0,raise
385,2022,66507.0,70155.0,raise
996,2025-09-22,26148.0,32515.0,acquisition_harmonization
480,02/05/2023,50851.0,52885.0,acquisition_harmonization
430,2019-06-01,44429.0,48338.0,raise
1011,2024-05-07,37414.0,44803.0,raise
970,2025-11-29,29113.0,33686.0,raise
803,2023-11-05,24624.0,27292.0,raise
266,2025-06-14,61297.0,64734.0,raise
473,2021-08-23,72920.0,78765.0,raise
940,09.12.2025,25194.0,30304.0,raise
663,2020-12-28,74683.0,82583.0,raise
243,25.10.2022,37043.0,44731.0,promotion
301,2022-12-14,26640.0,30505.0,raise
46,2024-08-11,76471.0,82957.0,raise
787,2024,18410.0,23779.0,raise
243,10/18/2025,53775.0,58768.0,raise
1014,2024,23534.0,30292.0,raise
618,11/16/2025,32982.0,35145.0,raise
413,19.11.2024,60042.0,65238.0,raise
829,05/26/2024,30760.0,34839.0,raise
833,2025-12-31,25647.0,28544.0,raise
779,2024-10-04,21746.0,26269.0,raise
848,02.02.2026,46700.0,54395.0,raise
879,2025-08-20,15554.0,23534.0,raise
202,26.07.2025,30380.0,36176.0,correction
397,2025-09-22,58778.0,"65 867,00",raise
412,2019-09-29,60796.0,67579.0,raise
624,2025-01-22,33272.0,38029.0,promotion
662,2022-04-16,42188.0,47743.0,raise
888,11.07.2024,25773.0,29052.0,raise
129,06/06/2023,38812.0,43425.0,raise
666,2025,53686.0,59649.0,correction
541,2025-04-24,36858.0,44801.0,raise
23,2022-10-02,53581.0,58092.0,raise
984,2025-12-20,38717.0,"43 458,00",raise
704,2023-10-05,44032.0,52030.0,raise
288,2025-05-12,28776.0,36433.0,raise
248,2026-01-08,56615.0,62225.0,raise
702,2023-05-08,39250.0,42728.0,promotion
744,28.09.2022,42765.0,49490.0,raise
901,29.03.2024,16699.0,20790.0,raise
108,2022-05-02,71150.0,76659.0,raise
258,2025-12-25,43371.0,47352.0,raise
635,2024-08-27,52943.0,59532.0,raise
682,13.05.2021,51248.0,54492.0,raise
798,10/04/2024,27069.0,33554.0,acquisition_harmonization
195,05.06.2025,73929.0,78578.0,raise
679,2022-04-20,14167.0,21505.0,correction
188,05/09/2022,95126.0,102108.0,correction
861,2025,9441.0,13686.0,promotion
745,2026-01-24,60534.0,63637.0,promotion
1004,2024-11-10,35378.0,39667.0,raise
243,24.11.2024,49699.0,53775.0,raise
252,08/27/2023,43999.0,51103.0,raise
932,2024-09-07,25833.0,29884.0,promotion
642,2024-02-02,51584.0,55379,raise
346,04/04/2021,61332.0,64119.0,raise
136,2025-08-02,64894.0,68993.0,correction
757,09/11/2021,68199.0,76179.0,acquisition_harmonization
870,2024-11-17,21189.0,28733.0,raise
79,2025-11-28,62143.0,67563.0,raise
269,02/28/2024,48953.0,51949.0,acquisition_harmonization
341,01.02.2026,41039.0,44863.0,promotion
159,2026-03-06,91832.0,96637.0,raise
392,2022-02-22,73230.0,"79 173,00",raise
270,2023-11-13,38552.0,44518.0,raise
577,16.09.2025,39717.0,45985.0,raise
648,13.09.2020,52155.0,56065.0,raise
162,03.10.2025,61502.0,69177.0,raise
371,06/15/2019,65053.0,70787.0,promotion
274,2023-10-02,45582.0,49029.0,raise
185,02/05/2024,76509.0,84394.0,raise
127,2021-08-21,64666.0,69495.0,acquisition_harmonization
580,2025-04-10,39589.0,47041,raise
758,2023-09-10,66433.0,69862.0,raise
572,2025-02-16,49240.0,56106.0,promotion
797,14.12.2023,39719.0,"45 795,00",correction
891,2025-02-22,27076.0,33678.0,correction
467,03.10.2024,75098.0,"77 123,00",raise
831,2026-03-02,39229.0,42530.0,raise
342,2021-01-20,74056.0,79038.0,promotion
551,06/24/2024,57637.0,63269.0,raise
84,22.08.2023,57050.0,62936.0,raise
425,2023-09-25,54282.0,57547.0,correction
559,11.03.2025,38564.0,45761.0,raise
163,2023-04-03,71803.0,"76 635,00",raise
772,31.10.2025,47000.0,50302.0,raise
119,30.11.2025,43998.0,47971.0,raise
287,31.12.2025,44482.0,51028.0,correction
884,2025-10-15,26006.0,31922.0,raise
156,02/09/2024,57591.0,65083.0,promotion
658,2025-04-10,64082.0,68907.0,raise
892,2025-08-24,25933.0,29087.0,raise
891,17.06.2025,33678.0,38595.0,raise
849,12.09.2025,44379.0,47141.0,raise
327,14.09.2020,29671.0,33309.0,raise
476,27.03.2023,60804.0,63333.0,raise
693,09.07.2023,72227.0,76965.0,raise
908,2026-03-09,18890.0,"22 256,00",correction
626,2023-06-11,36833.0,41724.0,raise
352,11.05.2021,66956.0,70635.0,raise
684,2024-10-25,44170.0,51776.0,promotion
640,2025-02-09,68783.0,74195.0,acquisition_harmonization
803,2023-08-30,17195.0,24624.0,raise
579,05/03/2023,34838.0,41259.0,raise
523,01.02.2021,52758.0,59760.0,correction
437,2026-03-07,43386.0,47694.0,raise
887,03/27/2026,24255.0,26457.0,raise
911,15.12.2023,12934.0,"16 100,00",promotion
853,2026,27491.0,33130.0,raise
313,24.07.2021,22446.0,29747.0,raise
651,2022-12-09,35643.0,42027.0,raise
953,2023-09-25,37041.0,40702.0,raise
958,2024-10-19,18982.0,"22 285,00",correction
473,2026-03-31,78765.0,81940.0,acquisition_harmonization
832,2024-01-26,4579.0,"12 219,00",promotion
128,2023-05-22,81238.0,88829.0,correction
251,2021-07-17,49157.0,51730.0,correction
684,2024-09-06,36281.0,38584.0,promotion
328,2024-09-25,37582.0,44438.0,raise
348,02.05.2025,52114.0,59057.0,raise
12,2025-04-29,83023.0,87334.0,raise
267,2019-09-10,15579.0,20942.0,raise
269,2019-10-09,24783.0,31946.0,raise
880,2025-08-30,43827.0,46232.0,raise
388,2021-01-27,57258.0,67026,raise
428,2025-10-24,56317.0,62586.0,raise
13,2021-10-22,38030.0,41108.0,raise
407,10/06/2025,39293.0,43738.0,raise
650,2025-06-21,48976.0,52846.0,raise
50,2023-03-11,59623.0,62733.0,raise
372,04/30/2025,53005.0,55311.0,raise
788,2026-03-01,44967.0,52713,raise
903,12.05.2024,32430.0,39234.0,raise
668,28.02.2022,51105.0,55806.0,raise
670,2025-05-05,33222.0,36652.0,raise
453,2024-12-25,33738.0,36377.0,correction
353,2024-06-14,28717.0,36331.0,raise
379,2022-06-22,66134.0,72708.0,raise
537,30.09.2025,40764.0,48151.0,promotion
161,21.10.2025,56223.0,61812.0,raise
563,2023-04-29,37159.0,42060.0,promotion
245,19.10.2022,28029.0,31763.0,raise
214,2021-12-31,46033.0,51635.0,raise
47,20.01.2020,75297.0,"79 078,00",raise
1,02/13/2020,48970.0,51731.0,raise
830,2025-07-10,29693.0,"35 626,00",raise
233,2024-11-28,68795.0,73659.0,correction
614,08/05/2025,39956.0,46928.0,raise
439,17.01.2026,30175.0,35548.0,promotion
492,2020-10-24,42254.0,45528.0,correction
531,2025-06-02,55322.0,61830.0,correction
285,06/08/2023,67370.0,"73 358,00",promotion
423,09.06.2022,69186.0,78909,raise
998,2025-07-01,37081.0,43131.0,raise
17,2023-11-25,57381.0,60571.0,raise
977,21.02.2026,28982.0,36314.0,raise
531,2023-11-06,44359.0,51234.0,promotion
684,2025-01-09,59360.0,65735.0,raise
224,2025-10-02,38915.0,42045.0,raise
899,08/20/2024,16712.0,22057.0,promotion
381,03/17/2024,44316.0,48376.0,promotion
823,2025-07-08,38714.0,42253.0,raise
635,15.07.2024,46860.0,52943.0,promotion
443,30.03.2026,53495.0,55741.0,raise
439,2025-03-27,21652.0,26240.0,raise
211,11/03/2022,23733.0,27648.0,raise
518,2020-01-31,57480.0,62109.0,correction
298,2023-11-13,28094.0,35013.0,raise
695,11.11.2025,44901.0,51316.0,raise
364,2023-05-13,78489.0,82401.0,promotion
401,2025-03-18,45748.0,48977.0,raise
219,2025-10-18,54288.0,60620.0,promotion
625,07/26/2023,44102.0,"50 738,00",raise
630,2026-02-09,48284.0,51860.0,raise
586,02/08/2026,33062.0,36455.0,promotion
722,22.06.2025,87947.0,94674.0,raise
995,2024-04-12,21795.0,29504.0,raise
264,2025-02-17,39691.0,"42 628,00",promotion
112,2025-03-16,73476.0,78818.0,raise
949,2023,22017.0,26107.0,raise
193,04.08.2024,53047.0,59886.0,promotion
122,2025-09-22,74728.0,79727.0,raise
83,2026-03-07,61944.0,"65 676,00",raise
957,11.04.2024,21453.0,23502.0,promotion
44,2024-01-12,58573.0,"65 213,00",promotion
563,2025-01-18,50210.0,57449.0,raise
714,2025-11-30,59866.0,"67 839,00",raise
318,21.10.2025,42942.0,49349.0,raise
570,2024-05-15,16940.0,20911.0,raise
882,27.11.2024,26275.0,30996.0,raise
96,02/05/2026,59866.0,63416.0,promotion
923,2026-01-25,41172.0,44947.0,raise
76,11/11/2024,80748.0,87488.0,raise
782,2025-07-15,27667.0,33497.0,raise
491,2023-01-16,40752.0,47321.0,raise
78,20.12.2021,47604.0,52648.0,raise
191,11/26/2022,57699.0,62205.0,raise
1004,2024-06-22,27849.0,31451.0,raise
71,2023-05-07,58829.0,66243.0,raise
950,2024-11-22,35973.0,"42 152,00",raise
135,2021-12-24,30710.0,37324.0,raise
563,2024-08-22,48152.0,52857,raise
855,26.02.2026,17184.0,24104.0,promotion
636,12.10.2025,75309.0,81796.0,raise
220,07.08.2025,44030.0,48664.0,raise
531,2025-06-17,61830.0,64737.0,raise
849,06/07/2024,39240.0,44379.0,promotion
997,2024-02-24,16733.0,23850.0,raise
500,2025-12-13,58214.0,63440.0,raise
732,2024-06-22,52244.0,59665.0,correction
72,2025-05-25,58964.0,61027.0,promotion
153,2024,71312.0,78891.0,promotion
202,16.08.2025,36176.0,38299.0,raise
88,24.06.2025,83841.0,"87 896,00",raise
311,2021-04-14,48056.0,55272.0,correction
396,2025-02-10,52714.0,58433.0,raise
982,2025-06-15,22154.0,26178.0,raise
5,30.05.2023,63713.0,"66 818,00",raise
880,05.02.2026,46232.0,53427.0,raise
712,04.03.2026,61185.0,68098.0,promotion
807,2024-02-07,21824.0,26670.0,raise
104,03.10.2022,62379.0,"66 802,00",raise
53,25.04.2023,36882.0,"42 916,00",raise
327,2021-07-18,33309.0,36364.0,correction
629,2023-08-24,74192.0,76783.0,promotion
306,07.09.2024,36255.0,"42 237,00",raise
323,2020-12-25,24336.0,29693.0,raise
741,2025-08-07,41062.0,47708.0,correction
169,2025-08-27,27770.0,34286.0,raise
402,2024-04-17,38735.0,44964,promotion
113,29.05.2023,48018.0,"55 543,00",raise
256,2021-09-21,49329.0,52152.0,raise
670,2025-11-11,42625.0,45555.0,raise
669,07/18/2024,37939.0,45437.0,raise
199,2022-07-05,44804.0,47494.0,raise
225,2022-10-11,44866.0,48287.0,promotion
415,20.04.2023,45597.0,48216.0,correction
42,2022-11-29,43936.0,51887.0,raise
173,2024,95331.0,102374.0,raise
96,20.02.2022,29310.0,33998.0,promotion
111,2021-07-30,68098.0,73691.0,correction
772,2025-04-01,36481.0,"44 422,00",raise
505,2024-11-20,57447.0,63008.0,raise
941,2025-10-16,41837.0,49787.0,correction
194,02.08.2021,76048.0,79870.0,raise
283,02.09.2024,22231.0,26679.0,promotion
665,2025-12-31,67264.0,74254.0,raise
869,2025-01-15,25634.0,"28 495,00",raise
429,2022-03-25,56749.0,60135.0,raise
925,08/27/2022,21301.0,26432.0,raise
842,2025-09-05,33041.0,40793.0,raise
304,18.12.2023,27072.0,33511.0,raise
335,2023-12-20,41202.0,43322.0,raise
680,2019,63867.0,67163.0,raise
412,2025-08-25,77011.0,84819.0,promotion
486,2026-03-07,55769.0,58846.0,raise
899,02/10/2025,26775.0,32124.0,raise
96,2025-09-15,55600.0,59866.0,raise
62,2021-07-20,76265.0,79113.0,raise
369,08.04.2023,34962.0,38429.0,promotion
841,2024-04-14,25830.0,"29 146,00",raise
951,06.10.2025,37015.0,40061.0,promotion
658,2024-10-19,60261.0,64082.0,raise
753,29.04.2025,81772.0,84873.0,raise
917,2025-03-08,21465.0,29280.0,promotion
30,2025-03-30,77830.0,80926.0,promotion
726,2021-04-12,60994.0,68847.0,acquisition_harmonization
50,2024-01-30,68817.0,75786.0,acquisition_harmonization
31,2026-03-05,43225.0,48157.0,raise
962,16.08.2024,39694.0,42110.0,correction
1009,2025-01-06,19542.0,26972.0,raise
958,2024-12-01,22285.0,30069.0,promotion
714,2023-11-02,44174.0,48818.0,raise
898,2025-12-13,23162.0,27296.0,acquisition_harmonization
872,23.12.2022,4489.0,8903.0,raise
683,2021-10-12,46282.0,53677.0,promotion
756,14.04.2023,46294.0,53409.0,correction
781,18.06.2024,20037.0,"25 773,00",promotion
863,2025-03-22,42557.0,"48 744,00",raise
283,2025-07-03,26679.0,29656.0,raise
588,27.07.2024,61190.0,66196.0,raise
416,2023-12-17,64194.0,69372.0,promotion
859,2025-04-26,25837.0,32909,raise
624,2024,29280.0,33272.0,raise
135,2025-11-13,58114.0,62785.0,promotion
722,2023-11-09,75056.0,80131.0,raise
832,07/27/2024,12219.0,16386.0,raise
489,2025-09-01,26753.0,30167.0,raise
819,2023-10-07,24889.0,31574.0,raise
851,2023-01-01,39584.0,45770.0,raise
703,2019-07-15,49760.0,53476.0,raise
695,2026-03-20,56912.0,60799.0,raise
114,21.03.2024,89677.0,94423.0,correction
207,2025-09-06,28750.0,33260.0,raise
733,2023-01-09,30809.0,33892.0,promotion
30,2024-01-01,56853.0,"60 442,00",raise
366,05.05.2019,59061.0,65684.0,raise
926,2025-11-10,38740.0,43309.0,raise
930,06/21/2023,25073.0,27785.0,promotion
743,2024-08-14,63670.0,69682.0,raise
571,2026-02-19,64920.0,67017.0,promotion
714,2023-09-06,38448.0,44174.0,raise
44,01.08.2025,75413.0,78618.0,raise
10,03.02.2023,77513.0,"81 968,00",raise
696,2025,77678.0,81451.0,raise
668,2024-02-09,63241.0,71046.0,raise
190,2024-01-01,55307.0,62181.0,promotion
381,25.03.2021,34317.0,36389.0,raise
513,11/15/2022,51894.0,57463.0,correction
698,2024-05-28,42967.0,49494.0,raise
440,2025-04-03,67858.0,71421.0,raise
192,2025-04-27,52349.0,59241.0,raise
472,2024-08-31,48703.0,"55 452,00",promotion
128,2025-03-11,88829.0,94966.0,raise
567,2025-04-04,39920.0,46432.0,acquisition_harmonization
733,12/23/2023,33892.0,37430.0,raise
640,2024-05-11,61500.0,68783.0,correction
168,02/15/2023,54172.0,57145.0,raise
49,11.10.2024,77412.0,81945.0,raise
199,2025-08-26,60444.0,64014.0,acquisition_harmonization
728,01.01.2024,44936.0,51679.0,raise
899,27.10.2024,22057.0,26775.0,raise
673,11/03/2019,57180.0,62627.0,raise
447,06/30/2023,58128.0,65830.0,raise
163,2022-10-23,64088.0,71803.0,raise
384,05/04/2024,48567.0,53546.0,raise
469,30.08.2020,52966.0,58684.0,raise
953,16.02.2024,40702.0,47997.0,raise
790,2023-03-14,14010.0,20991.0,promotion
379,10/05/2020,58182.0,66134.0,raise
579,08.09.2023,43937.0,51223.0,promotion
605,31.01.2025,39282.0,"46 414,00",raise
737,2024-09-21,63730.0,68234.0,correction
652,25.07.2025,58801.0,65947.0,promotion
815,2024-08-28,26591.0,32230,raise
125,07.12.2025,61260.0,63860.0,raise
570,2026-01-20,20911.0,27750.0,promotion
357,2022-05-14,47313.0,50582.0,raise
850,2025-11-07,38944.0,40983.0,raise
358,13.09.2025,37953.0,40349.0,raise
69,2024-09-09,49621.0,55811.0,raise
147,2025-07-11,82583.0,85728.0,raise
201,2022-04-17,52030.0,57298.0,raise
962,2025-12-06,51590.0,55832.0,promotion
586,2025-04-15,24889.0,26992.0,correction
164,21.10.2022,61777.0,68370.0,correction
357,2026-02-03,57297.0,60842.0,promotion
381,11/27/2022,36389.0,39348.0,raise
660,2020-05-28,46288.0,50902.0,raise
748,07/28/2022,58677.0,64593.0,acquisition_harmonization
940,05/07/2025,17872.0,25194.0,correction
248,2024-11-08,46080.0,50039.0,raise
852,2025-05-14,26131.0,30256.0,correction
350,2023-07-29,68933.0,73801.0,acquisition_harmonization
898,28.11.2025,17344.0,23162.0,raise
973,2023-12-28,16363.0,19995.0,raise
638,2022-10-08,80317.0,85454.0,correction
797,06/26/2024,52500.0,59046.0,raise
993,2025-05-29,44195.0,50844.0,correction
795,06.11.2025,36167.0,"41 762,00",raise
193,2025-02-13,67054.0,69676.0,raise
884,2026-02-18,34611.0,"38 461,00",raise
204,2023-12-08,60324.0,63275.0,raise
538,2026-02-08,40914.0,45831.0,raise
666,27.12.2022,43953.0,47024.0,raise
145,2020-09-17,58874.0,65596.0,promotion
24,2021-07-03,71291.0,78457.0,raise
360,05/13/2023,37720.0,40030.0,raise
833,2025-11-02,19456.0,25647.0,correction
251,31.12.2025,51730.0,59101.0,raise
927,2022-05-12,37837.0,43683.0,raise
922,20.02.2024,32577.0,37564.0,raise
213,08/30/2023,24127.0,28114.0,raise
95,2021-05-23,56275.0,59924.0,raise
571,2024-08-13,48023.0,53946.0,promotion
557,11/04/2025,59999.0,"62 317,00",promotion
258,2022-09-04,20225.0,27747.0,promotion
223,24.10.2022,34343.0,41792.0,promotion
249,2024-02-04,33047.0,38785.0,raise
53,2023,33685.0,36882.0,raise
48,15.07.2021,76716.0,83006.0,raise
416,2021-08-26,61567.0,64194.0,raise
128,08.11.2021,67556.0,75511.0,raise
360,2025-04-27,48089.0,51592.0,raise
304,04.10.2023,22365.0,27072.0,promotion
832,2024-08-05,22895.0,25343.0,promotion
352,07/10/2023,76306.0,78817.0,promotion
94,08.03.2026,60229.0,67124.0,raise
497,2023-10-07,26553.0,34440.0,raise
891,28.12.2023,8598.0,12318.0,raise
558,2026-01-01,40233.0,43231.0,raise
515,20.06.2025,49911.0,51991.0,raise
90,2020-12-02,61649.0,69052.0,promotion
227,2023-01-01,54178.0,58130.0,promotion
329,2024-09-09,50553.0,54170.0,raise
773,15.06.2025,21134.0,24360.0,raise
666,2022-03-11,37867.0,43953.0,raise
592,2021-08-18,47470.0,50059.0,raise
615,10/06/2023,29898.0,35958.0,raise
775,2024-10-31,16507.0,19161.0,raise
406,2023-03-13,39102.0,46636.0,raise
213,21.07.2024,40325.0,44615.0,raise
217,09.05.2025,42761.0,45551.0,promotion
17,01.12.2024,60571.0,67104.0,raise
533,2024-05-07,34809.0,42435.0,raise
866,2025-03-16,39603.0,41754.0,promotion
727,2025-12-05,57772.0,63529.0,acquisition_harmonization
469,2021-08-30,58684.0,63159.0,raise
602,2025-03-22,42494.0,46594,raise
947,26.03.2026,29545.0,32319.0,raise
269,05/27/2023,45552.0,48953.0,promotion
727,2025-06-01,42957.0,45212.0,raise
383,14.01.2024,59065.0,66500.0,promotion
210,01/07/2025,39245.0,47013.0,correction
889,22.06.2025,32707.0,"37 611,00",raise
82,14.03.2022,59862.0,63054.0,raise
883,25.01.2025,15675.0,17873.0,correction
122,08/27/2020,56605.0,61351.0,raise
646,01/30/2024,70570.0,"72 620,00",raise
577,10.09.2025,34212.0,39717.0,raise
198,2023-05-22,51258.0,56784.0,correction
259,2024-10-02,13168.0,18313.0,correction
626,2025-04-16,54825.0,61900.0,raise
270,04.03.2022,20600.0,27259.0,acquisition_harmonization
942,28.07.2023,16227.0,21834.0,raise
689,2023-07-25,67010.0,72649.0,raise
94,09.08.2025,57877.0,60229.0,acquisition_harmonization
379,2025-04-17,84972.0,92960.0,acquisition_harmonization
479,05/06/2021,52337.0,57239.0,raise
298,2023-12-18,35013.0,39773.0,acquisition_harmonization
97,2023-12-18,52919.0,"58 048,00",promotion
44,2024-06-29,69426.0,"75 413,00",correction
850,01.07.2024,35533.0,38944.0,raise
303,2022-05-12,29928.0,35732.0,raise
233,02/01/2022,62091.0,"68 795,00",promotion
265,2022-02-19,55288.0,58961.0,raise
822,2025-08-17,28653.0,35330.0,raise
613,2025-10-07,56095.0,58808.0,raise
181,12/09/2024,74486.0,77249.0,raise
273,2022-07-27,41161.0,46110.0,raise
781,2024,25773.0,29461.0,promotion
841,21.02.2026,32421.0,35790.0,promotion
782,2024,21121.0,27667.0,raise
896,2026-02-01,24854.0,27504.0,correction
520,2025,44958.0,51540.0,promotion
951,05.03.2025,33900.0,37015.0,raise
329,12.02.2025,59511.0,64086.0,raise
553,2025,49351.0,54283.0,raise
9,2020-08-13,66864.0,73254.0,raise
949,05/07/2025,26107.0,29378.0,raise
688,31.08.2023,39124.0,43203.0,raise
820,03.03.2026,36543.0,38963.0,correction
770,03/13/2025,28294.0,35569.0,raise
240,2024-10-28,39471.0,"47 140,00",correction
901,2024-03-14,13399.0,16699.0,raise
257,2022-11-09,31173.0,35428.0,raise
663,25.04.2018,61913.0,69439.0,raise
838,04/21/2023,26285.0,"28 393,00",promotion
1002,25.02.2026,37139.0,44403.0,raise
109,11.06.2023,25634.0,28695.0,promotion
880,17.08.2024,34234.0,36517.0,raise
838,2023-09-10,28393.0,31504.0,raise
741,2022-09-25,17567.0,25491.0,promotion
633,2025-03-02,50424.0,57477.0,promotion
706,2025-04-03,57857.0,64161.0,correction
256,29.03.2023,58036.0,60052.0,raise
864,12/28/2025,38301.0,42233.0,raise
654,2020-06-24,47717.0,51088.0,promotion
987,2025-06-27,9390.0,15552.0,raise
366,2018-06-11,52209.0,59061.0,raise
538,2022-05-13,11847.0,18537.0,promotion
