employee_id,jmeno,prijmeni,email,oddeleni,pozice,datum_nastupu,plat,hodnoceni_vykonu,vzdelani,mesto,vek,pohlavi,typ_uvazku,telefon
502,Monika,Horáková,monika.horakova@datacorp.cz,Obchod,Sales Manager,2024-05-03,57000,3,SŠ,Brno,34,Ž,Plný,+420 764 850 156
503,Marek,Fiala,marek.fiala@datacorp.cz,Obchod,Business Development,2020-05-13,82000,4,VŠ Mgr.,Plzeň,30,M,DPP,+420 792 717 676
504,Anna,Fialová,anna.fialova@datacorp.cz,Obchod,Sales Manager,2019-03-21,90500,5,SŠ,Pardubice,28,Ž,Plný,+420 754 893 792
505,Hana,Jelínková,hana.jelinkova@datacorp.cz,Obchod,Business Development,2021-02-02,69500,3,VŠ Mgr.,Ostrava,32,Ž,Plný,+420 790 966 701
506,Martin,Hájek,martin.hajek@datacorp.cz,Obchod,Obchodní zástupce,2024-03-10,66000,4,VŠ Mgr.,Praha,27,M,DPP,+420 682 971 144
507,Kristýna,Urbanová,kristyna.urbanova@datacorp.cz,Obchod,Account Manager,2022-02-07,79500,4,SŠ,Praha,30,Ž,Plný,+420 736 172 322
508,Radek,Pospíšil,radek.pospisil@datacorp.cz,Obchod,Business Development,2025-02-11,30500,4,VŠ Bc.,Hradec Králové,29,M,Plný,+420 749 241 888
509,Kristýna,Fialová,kristyna.fialova@datacorp.cz,Obchod,Account Manager,2019-11-07,51500,4,VŠ Mgr.,Zlín,34,Ž,DPP,+420 636 518 217
510,Simona,Dvořáková,simona.dvorakova@datacorp.cz,Obchod,Sales Manager,2021-11-03,74000,3,VŠ Mgr.,Brno,32,Ž,Plný,+420 626 907 794
511,Marek,Fiala,marek.fiala@datacorp.cz,Obchod,Sales Manager,2021-03-28,62500,4,VŠ Bc.,České Budějovice,32,M,Plný,+420 723 557 405
512,Pavel,Blažek,pavel.blazek@datacorp.cz,Obchod,Business Development,2021-03-23,62000,2,VŠ Mgr.,Ostrava,31,M,Plný,+420 704 323 370
513,Petra,Pospíšilová,petra.pospisilova@datacorp.cz,Obchod,Account Manager,2022-08-08,76500,5,VŠ Mgr.,Praha,26,Ž,Plný,+420 745 323 409
514,Adam,Hájek,adam.hajek@datacorp.cz,Obchod,Sales Manager,2020-09-25,62000,2,VŠ Mgr.,Pardubice,40,M,Plný,+420 702 167 278
515,Nikola,Marková,nikola.markova@datacorp.cz,Obchod,Business Development,2021-07-06,60500,3,VŠ Bc.,Praha,34,Ž,Plný,+420 792 806 712
516,Karel,Dvořák,karel.dvorak@datacorp.cz,Obchod,Obchodní zástupce,2021-12-07,68500,4,VŠ Mgr.,Zlín,28,M,Plný,+420 650 613 127
517,Marek,Vaněk,marek.vanek@datacorp.cz,Obchod,Sales Manager,2022-11-24,60000,4,VŠ Mgr.,Liberec,34,M,Plný,+420 715 207 525
518,Lucie,Dvořáková,lucie.dvorakova@datacorp.cz,Obchod,Account Manager,2019-11-18,78500,4,VŠ Mgr.,Ostrava,35,Ž,DPP,+420 757 421 543
519,Marie,Němcová,marie.nemcova@datacorp.cz,Obchod,Sales Manager,2021-03-22,71000,4,SŠ,Hradec Králové,32,Ž,Plný,+420 739 799 368
521,Klára,Černá,klara.cerna@datacorp.cz,Obchod,Sales Manager,2019-12-03,72500,5,VŠ Mgr.,Hradec Králové,42,Ž,Plný,+420 759 881 318
522,David,Čermák,david.cermak@datacorp.cz,Obchod,Obchodní zástupce,2018-09-27,85500,5,VŠ Mgr.,Olomouc,35,M,Plný,+420 775 202 993
523,Simona,Pokorná,simona.pokorna@datacorp.cz,Obchod,Obchodní zástupce,2017-10-31,71500,3,SŠ,Olomouc,35,Ž,Plný,+420 759 232 437
524,Alena,Růžičková,alena.ruzickova@datacorp.cz,Obchod,Account Manager,2022-12-06,60500,4,VŠ Bc.,Praha,25,Ž,Plný,+420 691 849 141
525,Tereza,Kolářová,tereza.kolarova@datacorp.cz,HR,Payroll Specialist,2021-10-05,54000,3,VŠ Mgr.,Ostrava,32,Ž,Plný,+420 793 724 301
526,Jakub,Černý,jakub.cerny@datacorp.cz,HR,Recruiter,2024-01-31,49000,2,VŠ Mgr.,Praha,29,M,Plný,+420 793 710 780
527,Alena,Procházková,alena.prochazkova@datacorp.cz,HR,HR Manager,2022-11-03,62000,4,VŠ Mgr.,Brno,29,Ž,Plný,+420 680 440 581
528,Karel,Kolář,karel.kolar@datacorp.cz,HR,HR Specialist,2024-08-07,57500,4,VŠ PhD.,Zlín,24,M,Částečný,+420 763 421 836
529,Petr,Černý,petr.cerny@datacorp.cz,HR,Payroll Specialist,2023-02-13,34000,3,SŠ,Hradec Králové,31,M,Plný,+420 619 871 447
530,Josef,Holub,josef.holub@datacorp.cz,HR,HR Specialist,2022-05-21,43000,3,SŠ,Plzeň,24,M,Částečný,+420 748 517 981
531,Pavel,Černý,pavel.cerny@datacorp.cz,HR,HR Specialist,2022-07-05,69000,4,VŠ Mgr.,Praha,33,M,Plný,+420 609 510 333
532,Anna,Holubová,anna.holubova@datacorp.cz,HR,Payroll Specialist,2022-05-19,58500,4,VŠ Bc.,Brno,29,Ž,Plný,+420 690 775 801
533,Josef,Fiala,josef.fiala@datacorp.cz,HR,HR Manager,2022-08-30,44500,3,SŠ,Ostrava,30,M,Plný,+420 610 864 793
534,Tereza,Pospíšilová,tereza.pospisilova@datacorp.cz,HR,HR Specialist,2022-08-26,55000,4,VŠ Mgr.,Praha,31,Ž,Plný,+420 630 846 399
535,Lukáš,Beneš,lukas.benes@datacorp.cz,HR,Recruiter,2024-04-22,50000,4,SŠ,Praha,24,M,Plný,+420 620 829 210
536,Adam,Kolář,adam.kolar@datacorp.cz,HR,Recruiter,2024-02-28,45500,4,VŠ Bc.,Olomouc,23,M,Plný,+420 616 718 820
537,Tomáš,Horák,tomas.horak@datacorp.cz,HR,HR Specialist,2025-02-25,49500,5,SŠ,Liberec,30,M,DPP,+420 745 437 485
538,Petr,Novák,petr.novak@datacorp.cz,HR,HR Manager,2022-03-23,36500,4,VŠ Bc.,České Budějovice,26,M,DPP,+420 685 313 981
539,Jana,Pospíšilová,jana.pospisilova@datacorp.cz,HR,HR Specialist,2020-08-03,68000,4,VŠ Mgr.,České Budějovice,28,Ž,Plný,+420 733 218 579
540,Simona,Horáková,simona.horakova@datacorp.cz,HR,HR Specialist,2023-04-08,40000,5,VŠ Bc.,Plzeň,26,Ž,Plný,+420 648 953 581
541,Anna,Pokorná,anna.pokorna@datacorp.cz,HR,Recruiter,2022-08-30,42500,2,VŠ Bc.,Zlín,27,Ž,Plný,+420 773 264 245
542,Martina,Urbanová,martina.urbanova@datacorp.cz,HR,HR Specialist,2020-01-01,58000,5,VŠ Mgr.,České Budějovice,33,Ž,Plný,+420 783 789 824
543,Martin,Pospíšil,martin.pospisil@datacorp.cz,HR,Recruiter,2022-09-14,51000,4,SŠ,Praha,31,M,Částečný,+420 630 720 105
544,Veronika,Kučerová,veronika.kucerova@datacorp.cz,HR,HR Manager,2022-09-01,58000,2,VŠ Mgr.,Brno,29,Ž,Plný,+420 684 806 485
545,Tereza,Štěpánková,tereza.stepankova@datacorp.cz,HR,Recruiter,2021-11-25,54000,3,VŠ Mgr.,Hradec Králové,36,Ž,Plný,+420 737 278 179
546,Pavel,Černý,pavel.cerny@datacorp.cz,HR,Recruiter,2024-06-08,57500,3,VŠ Mgr.,České Budějovice,22,M,Plný,+420 608 525 809
547,Kristýna,Růžičková,kristyna.ruzickova@datacorp.cz,HR,Payroll Specialist,2019-06-09,64500,3,VŠ Mgr.,Olomouc,32,Ž,Plný,+420 615 360 931
548,Jan,Fiala,jan.fiala@datacorp.cz,HR,HR Specialist,2021-09-02,52000,4,VŠ Bc.,Brno,37,M,Plný,+420 639 464 500
549,Kateřina,Sedláčková,katerina.sedlackova@datacorp.cz,HR,HR Specialist,2021-12-26,61500,3,SŠ,Ostrava,30,Ž,Plný,+420 692 917 963
550,Michal,Kříž,michal.kriz@datacorp.cz,HR,HR Specialist,2024-01-11,66000,3,VŠ Mgr.,Zlín,22,M,Plný,+420 728 483 133
551,Tomáš,Procházka,tomas.prochazka@datacorp.cz,HR,HR Specialist,2020-11-23,63500,3,VŠ PhD.,Praha,35,M,Plný,+420 662 421 365
552,Radek,Štěpánek,radek.stepanek@datacorp.cz,HR,HR Manager,2018-10-02,50000,4,VŠ Bc.,Olomouc,38,M,Plný,+420 610 748 507
553,Martin,Novotný,martin.novotny@datacorp.cz,HR,HR Manager,2024-02-10,58000,4,SŠ,Liberec,26,M,Plný,+420 613 131 454
554,Markéta,Navrátilová,marketa.navratilova@datacorp.cz,HR,HR Manager,2020-06-28,50500,4,VŠ Bc.,Zlín,31,Ž,Plný,+420 767 802 554
555,David,Marek,david.marek@datacorp.cz,HR,HR Specialist,2022-08-16,73000,3,VŠ PhD.,Hradec Králové,35,M,Plný,+420 786 679 787
556,David,Kříž,david.kriz@datacorp.cz,HR,HR Specialist,2023-05-20,43500,5,SŠ,Praha,25,M,Plný,+420 669 872 241
557,Jan,Čech,jan.cech@datacorp.cz,HR,HR Manager,2021-12-28,65500,4,VŠ Mgr.,Liberec,27,M,Plný,+420 647 440 763
558,Simona,Zemanová,simona.zemanova@datacorp.cz,HR,HR Manager,2022-11-21,49000,3,VŠ Mgr.,Ostrava,24,Ž,Plný,+420 693 880 441
559,Veronika,Marková,veronika.markova@datacorp.cz,HR,Recruiter,2022-12-28,54500,5,VŠ Mgr.,Praha,33,Ž,Plný,+420 793 959 477
560,Pavel,Vaněk,pavel.vanek@datacorp.cz,HR,HR Manager,2022-10-01,59500,3,VŠ Mgr.,Praha,27,M,Plný,+420 701 609 413
561,Radek,Fiala,radek.fiala@datacorp.cz,HR,HR Specialist,2022-07-07,60000,3,VŠ Mgr.,Olomouc,23,M,Částečný,+420 655 146 380
562,Karel,Kopecký,karel.kopecky@datacorp.cz,HR,Recruiter,2021-04-12,61000,3,VŠ Mgr.,Praha,29,M,Plný,+420 774 488 777
563,Lucie,Konečná,lucie.konecna@datacorp.cz,HR,Payroll Specialist,2022-11-13,55000,3,VŠ PhD.,Brno,29,Ž,Plný,+420 675 641 159
564,Josef,Růžička,josef.ruzicka@datacorp.cz,HR,HR Specialist,2024-05-23,51500,3,VŠ Bc.,Praha,23,M,Plný,+420 704 206 751
565,Tomáš,Veselý,tomas.vesely@datacorp.cz,HR,Recruiter,2023-03-01,43500,4,SŠ,Zlín,36,M,Plný,+420 786 241 186
566,Martina,Černá,martina.cerna@datacorp.cz,HR,Payroll Specialist,2024-02-03,50500,3,VŠ Mgr.,Pardubice,24,Ž,Plný,+420 604 308 455
567,Radek,Černý,radek.cerny@datacorp.cz,HR,HR Manager,2022-09-21,50000,5,SŠ,Brno,31,M,Plný,+420 773 382 884
568,Dominik,Urban,dominik.urban@datacorp.cz,HR,Recruiter,2021-07-29,55500,3,VŠ Mgr.,Plzeň,41,M,Plný,+420 693 427 784
569,Eva,Němcová,eva.nemcova@datacorp.cz,HR,Payroll Specialist,2020-03-11,42500,3,VŠ Mgr.,Plzeň,32,Ž,Plný,+420 784 302 243
570,Pavel,Čermák,pavel.cermak@datacorp.cz,HR,Recruiter,2024-01-15,32500,5,VŠ Bc.,České Budějovice,32,M,Plný,+420 773 156 646
571,Marek,Sedláček,marek.sedlacek@datacorp.cz,HR,HR Specialist,2020-08-03,74500,4,VŠ Mgr.,Ostrava,32,M,Částečný,+420 758 761 103
572,Karel,Malý,karel.maly@datacorp.cz,HR,Recruiter,2023-03-05,54000,4,VŠ PhD.,Liberec,30,M,Plný,+420 632 180 111
573,Kateřina,Růžičková,katerina.ruzickova@datacorp.cz,HR,Payroll Specialist,2024-11-05,59500,3,VŠ PhD.,České Budějovice,22,Ž,Plný,+420 779 948 325
575,Petra,Pokorná,petra.pokorna@datacorp.cz,HR,HR Specialist,2021-03-18,42500,4,SŠ,Zlín,34,Ž,Plný,+420 654 123 111
576,Monika,Pokorná,monika.pokorna@datacorp.cz,HR,Recruiter,2019-11-08,61500,4,SŠ,Ostrava,28,Ž,Plný,+420 624 131 555
577,David,Malý,david.maly@datacorp.cz,HR,HR Specialist,2025-01-29,47500,2,VŠ Mgr.,Plzeň,30,M,Plný,+420 789 351 364
578,Simona,Novotná,simona.novotna@datacorp.cz,HR,Payroll Specialist,2023-03-23,53000,3,VŠ Mgr.,Olomouc,30,Ž,Plný,+420 645 524 417
579,Monika,Čechová,monika.cechova@datacorp.cz,HR,Recruiter,2021-05-03,46500,3,VŠ Mgr.,Olomouc,35,Ž,Plný,+420 779 680 340
580,Barbora,Veselá,barbora.vesela@datacorp.cz,HR,HR Manager,2021-01-24,48500,3,VŠ PhD.,Liberec,31,Ž,Plný,+420 749 409 531
581,Veronika,Nováková,veronika.novakova@datacorp.cz,HR,Recruiter,2021-06-17,66000,4,VŠ Mgr.,Hradec Králové,22,Ž,DPP,+420 754 414 802
582,Tereza,Jelínková,tereza.jelinkova@datacorp.cz,HR,HR Specialist,2022-02-15,49500,4,SŠ,Hradec Králové,29,Ž,Plný,+420 746 648 879
583,Monika,Dvořáková,monika.dvorakova@datacorp.cz,HR,HR Specialist,2022-03-03,47000,5,VŠ Bc.,Zlín,35,Ž,Plný,+420 660 470 263
584,Simona,Nováková,simona.novakova@datacorp.cz,HR,Recruiter,2022-11-26,41000,3,SŠ,Praha,30,Ž,Plný,+420 781 569 624
585,Marie,Čermáková,marie.cermakova@datacorp.cz,HR,Recruiter,2022-11-01,56000,4,VŠ Mgr.,Praha,32,Ž,Plný,+420 665 814 148
586,Marie,Čermáková,marie.cermakova@datacorp.cz,HR,Payroll Specialist,2025-01-10,42500,3,VŠ Mgr.,Zlín,23,Ž,Plný,+420 783 767 694
587,Daniel,Navrátil,daniel.navratil@datacorp.cz,HR,Recruiter,2023-04-05,46500,4,VŠ Mgr.,Brno,28,M,Plný,+420 743 895 393
588,Tomáš,Holub,tomas.holub@datacorp.cz,HR,Recruiter,2021-02-12,69000,5,VŠ Mgr.,Praha,33,M,Plný,+420 664 532 491
589,Jan,Černý,jan.cerny@datacorp.cz,HR,HR Specialist,2023-05-23,40000,4,SŠ,Pardubice,30,M,Plný,+420 607 842 588
590,Tereza,Nováková,tereza.novakova@datacorp.cz,HR,Payroll Specialist,2022-02-03,61500,4,VŠ Mgr.,Pardubice,34,Ž,Plný,+420 763 122 351
591,Lenka,Černá,lenka.cerna@datacorp.cz,HR,HR Specialist,2022-11-09,57000,2,VŠ Bc.,Praha,28,Ž,Plný,+420 778 544 493
592,Martin,Doležal,martin.dolezal@datacorp.cz,HR,HR Manager,2021-06-12,55000,4,VŠ Mgr.,Brno,33,M,Plný,+420 767 465 856
593,Filip,Král,filip.kral@datacorp.cz,HR,Recruiter,2022-10-22,58500,3,VŠ Mgr.,Praha,29,M,Plný,+420 628 776 165
594,Vojtěch,Sedláček,vojtech.sedlacek@datacorp.cz,HR,HR Manager,2020-07-12,42500,3,SŠ,Pardubice,34,M,Plný,+420 719 454 398
595,Tomáš,Pospíšil,tomas.pospisil@datacorp.cz,HR,HR Specialist,2023-02-08,33000,2,SŠ,Plzeň,29,M,Plný,+420 622 722 267
596,Jana,Nováková,jana.novakova@datacorp.cz,HR,Payroll Specialist,2022-12-20,41000,3,SŠ,Praha,32,Ž,Plný,+420 682 971 139
597,Vojtěch,Malý,vojtech.maly@datacorp.cz,HR,Recruiter,2023-03-16,60000,4,VŠ Mgr.,Brno,28,M,Plný,+420 617 624 903
598,Michal,Svoboda,michal.svoboda@datacorp.cz,HR,HR Manager,2022-07-04,42000,3,VŠ Mgr.,Praha,32,M,Plný,+420 676 363 154
599,Petr,Beneš,petr.benes@datacorp.cz,HR,HR Manager,2020-10-06,64500,4,VŠ Mgr.,Liberec,29,M,Plný,+420 639 599 557
600,Klára,Černá,klara.cerna@datacorp.cz,HR,HR Manager,2021-11-29,53000,3,VŠ Mgr.,Praha,29,Ž,Plný,+420 754 179 955
601,Simona,Blažková,simona.blazkova@datacorp.cz,HR,Recruiter,2022-10-12,42000,3,VŠ Bc.,Praha,27,Ž,Plný,+420 717 271 211
602,Tomáš,Pospíšil,tomas.pospisil@datacorp.cz,HR,HR Manager,2023-09-04,54000,3,SŠ,České Budějovice,24,M,Částečný,+420 602 753 657
603,Josef,Beneš,josef.benes@datacorp.cz,HR,HR Specialist,2025-04-26,50500,4,VŠ PhD.,Liberec,26,M,DPP,+420 778 906 753
604,Pavel,Dvořák,pavel.dvorak@datacorp.cz,HR,HR Manager,2019-06-07,68000,4,SŠ,Liberec,30,M,DPP,+420 640 412 996
605,Veronika,Čermáková,veronika.cermakova@datacorp.cz,HR,HR Manager,2023-01-07,51500,2,VŠ Bc.,Praha,28,Ž,Plný,+420 666 295 848
606,Nikola,Dvořáková,nikola.dvorakova@datacorp.cz,HR,Recruiter,2023-03-02,50000,4,VŠ Mgr.,Plzeň,24,Ž,Plný,+420 736 387 494
607,Anna,Veselá,anna.vesela@datacorp.cz,HR,Payroll Specialist,2022-06-03,52000,5,VŠ Bc.,Praha,28,Ž,Plný,+420 696 457 184
608,Matěj,Vaněk,matej.vanek@datacorp.cz,HR,Payroll Specialist,2023-01-28,64000,4,VŠ Mgr.,Zlín,30,M,Plný,+420 612 300 238
609,Alena,Holubová,alena.holubova@datacorp.cz,HR,Payroll Specialist,2022-09-27,60000,3,VŠ PhD.,Brno,37,Ž,Plný,+420 729 835 340
610,Pavel,Kříž,pavel.kriz@datacorp.cz,HR,Payroll Specialist,2023-12-04,61000,4,VŠ Mgr.,Praha,23,M,Plný,+420 730 732 635
611,Martin,Blažek,martin.blazek@datacorp.cz,HR,HR Manager,2021-05-17,52500,4,VŠ Bc.,Pardubice,30,M,Plný,+420 609 977 730
612,Jakub,Čech,jakub.cech@datacorp.cz,HR,HR Manager,2023-01-01,48500,5,VŠ Mgr.,Pardubice,28,M,Plný,+420 654 944 544
613,David,Doležal,david.dolezal@datacorp.cz,HR,Payroll Specialist,2022-05-17,51500,3,VŠ Mgr.,Liberec,28,M,DPP,+420 676 207 895
614,Daniel,Svoboda,daniel.svoboda@datacorp.cz,HR,Recruiter,2022-12-20,42000,3,VŠ Mgr.,České Budějovice,25,M,Plný,+420 715 700 186
615,Jakub,Fiala,jakub.fiala@datacorp.cz,HR,Payroll Specialist,2023-03-04,43000,5,VŠ Mgr.,Zlín,36,M,Plný,+420 764 124 734
616,Alena,Urbanová,alena.urbanova@datacorp.cz,HR,Payroll Specialist,2020-10-13,62000,3,VŠ PhD.,Zlín,28,Ž,Plný,+420 725 821 149
617,Veronika,Novotná,veronika.novotna@datacorp.cz,HR,Payroll Specialist,2022-07-03,51000,5,VŠ PhD.,České Budějovice,30,Ž,Plný,+420 777 877 566
619,Vojtěch,Novák,vojtech.novak@datacorp.cz,HR,HR Specialist,2019-10-05,60000,4,VŠ PhD.,Plzeň,29,M,DPP,+420 701 981 826
620,Lukáš,Doležal,lukas.dolezal@datacorp.cz,HR,HR Specialist,2022-11-15,37000,3,VŠ Bc.,Hradec Králové,37,M,Plný,+420 600 340 288
621,Monika,Procházková,monika.prochazkova@datacorp.cz,HR,HR Specialist,2022-06-08,52500,4,VŠ Mgr.,Praha,24,Ž,Plný,+420 691 308 189
622,Karel,Procházka,karel.prochazka@datacorp.cz,HR,Recruiter,2020-09-06,40500,4,VŠ Bc.,Plzeň,30,M,Plný,+420 673 135 212
623,Petra,Kopecká,petra.kopecka@datacorp.cz,HR,HR Specialist,2022-10-07,54500,3,VŠ Mgr.,Praha,32,Ž,Plný,+420 625 829 894
624,Pavel,Pospíšil,pavel.pospisil@datacorp.cz,HR,Recruiter,2021-01-03,49500,3,VŠ Bc.,Brno,31,M,Plný,+420 692 507 994
625,Kateřina,Čechová,katerina.cechova@datacorp.cz,Finance,Účetní,2019-12-28,69500,4,VŠ Mgr.,České Budějovice,29,Ž,Plný,+420 623 263 981
626,Lukáš,Čermák,lukas.cermak@datacorp.cz,Finance,Controller,2022-08-09,53500,5,VŠ Mgr.,Praha,28,M,Plný,+420 646 853 405
627,Alena,Doležalová,alena.dolezalova@datacorp.cz,Finance,Účetní,2023-08-14,60000,2,SŠ,Brno,27,Ž,Plný,+420 786 962 607
628,Vojtěch,Novotný,vojtech.novotny@datacorp.cz,Finance,Controller,2022-01-06,46000,3,VŠ Mgr.,České Budějovice,29,M,Plný,+420 679 362 959
629,Jakub,Pokorný,jakub.pokorny@datacorp.cz,Finance,Finanční analytik,2018-02-27,87000,5,VŠ Mgr.,Olomouc,37,M,Plný,+420 796 480 123
630,Lukáš,Sedláček,lukas.sedlacek@datacorp.cz,Finance,Účetní,2025-04-26,59500,4,VŠ Bc.,Praha,33,M,Plný,+420 753 813 866
631,Tomáš,Marek,tomas.marek@datacorp.cz,Finance,Auditor,2020-07-02,84000,2,VŠ Mgr.,Liberec,37,M,Plný,+420 628 769 439
632,Dominik,Král,dominik.kral@datacorp.cz,Finance,Účetní,2021-10-24,58000,4,VŠ Mgr.,Praha,25,M,Plný,+420 683 692 277
633,Michal,Novák,michal.novak@datacorp.cz,Finance,Finanční analytik,2020-11-07,59000,4,VŠ Mgr.,Praha,34,M,DPP,+420 796 930 628
634,Petra,Kopecká,petra.kopecka@datacorp.cz,Finance,Finanční analytik,2019-07-05,60500,4,SŠ,Liberec,26,Ž,Plný,+420 664 607 692
635,Michal,Němec,michal.nemec@datacorp.cz,Finance,Finanční analytik,2022-03-30,67000,4,VŠ Mgr.,Olomouc,36,M,Plný,+420 618 436 413
636,Petra,Fialová,petra.fialova@datacorp.cz,Finance,Auditor,2018-05-05,73000,5,VŠ Mgr.,Liberec,34,Ž,Plný,+420 702 947 692
637,Adam,Kříž,adam.kriz@datacorp.cz,Finance,Finanční analytik,2022-07-24,79000,2,VŠ Mgr.,Praha,34,M,Plný,+420 758 222 560
638,Hana,Vaňková,hana.vankova@datacorp.cz,Finance,Účetní,2018-12-05,98000,5,VŠ PhD.,Olomouc,35,Ž,Plný,+420 674 626 803
639,Monika,Zemanová,monika.zemanova@datacorp.cz,Finance,Účetní,2018-10-19,88000,4,VŠ Mgr.,Ostrava,30,Ž,DPP,+420 628 891 106
640,Martin,Štěpánek,martin.stepanek@datacorp.cz,Finance,Controller,2021-08-26,71500,3,VŠ PhD.,Brno,30,M,Částečný,+420 689 907 740
641,Klára,Konečná,klara.konecna@datacorp.cz,Finance,Auditor,2019-03-04,57500,3,SŠ,Brno,36,Ž,Plný,+420 672 921 712
642,Filip,Doležal,filip.dolezal@datacorp.cz,Finance,Auditor,2020-04-05,69000,4,VŠ Mgr.,Plzeň,37,M,Plný,+420 722 244 746
643,Markéta,Procházková,marketa.prochazkova@datacorp.cz,Finance,Auditor,2021-03-12,80500,3,VŠ PhD.,Praha,32,Ž,Plný,+420 640 340 216
644,Alena,Fialová,alena.fialova@datacorp.cz,Finance,Controller,2023-03-18,64500,3,SŠ,Praha,27,Ž,Plný,+420 691 202 891
645,Lukáš,Fiala,lukas.fiala@datacorp.cz,Finance,Controller,2022-07-10,69000,3,VŠ Mgr.,Praha,26,M,Plný,+420 744 656 389
646,Petra,Kopecká,petra.kopecka@datacorp.cz,Finance,Auditor,2020-01-30,78500,4,VŠ Mgr.,Zlín,26,Ž,Plný,+420 786 588 414
647,Filip,Král,filip.kral@datacorp.cz,Finance,Finanční analytik,2021-10-22,62000,5,VŠ Bc.,Olomouc,33,M,Plný,+420 786 911 278
648,Daniel,Svoboda,daniel.svoboda@datacorp.cz,Finance,Účetní,2020-06-24,78000,4,VŠ Mgr.,České Budějovice,30,M,Plný,+420 707 761 529
649,Petra,Černá,petra.cerna@datacorp.cz,Finance,Auditor,2021-08-09,81500,3,VŠ PhD.,Olomouc,28,Ž,Plný,+420 603 348 399
650,Marek,Vaněk,marek.vanek@datacorp.cz,Finance,Auditor,2020-07-06,69500,3,VŠ Bc.,Hradec Králové,34,M,Částečný,+420 756 917 932
651,Jana,Kopecká,jana.kopecka@datacorp.cz,Finance,Finanční analytik,2022-04-26,57000,4,VŠ Mgr.,Brno,35,Ž,Plný,+420 708 420 654
652,Filip,Veselý,filip.vesely@datacorp.cz,Finance,Účetní,2018-05-05,70500,3,VŠ Mgr.,Pardubice,37,M,Plný,+420 652 219 294
653,Dominik,Kopecký,dominik.kopecky@datacorp.cz,Finance,Controller,2021-08-30,69500,4,VŠ Mgr.,Plzeň,30,M,Plný,+420 761 112 118
654,Karel,Malý,karel.maly@datacorp.cz,Finance,Controller,2019-02-01,63500,4,VŠ Mgr.,Brno,31,M,Plný,+420 767 203 889
655,Jakub,Dvořák,jakub.dvorak@datacorp.cz,Finance,Controller,2018-09-22,57000,4,VŠ Mgr.,Zlín,29,M,Plný,+420 661 639 999
656,Radek,Doležal,radek.dolezal@datacorp.cz,Finance,Controller,2022-11-07,56000,5,SŠ,Ostrava,29,M,Plný,+420 671 479 924
657,Pavel,Kříž,pavel.kriz@datacorp.cz,Finance,Finanční analytik,2018-08-29,69500,4,SŠ,Brno,32,M,Plný,+420 668 540 582
658,Tereza,Němcová,tereza.nemcova@datacorp.cz,Finance,Finanční analytik,2019-07-30,64000,5,VŠ Mgr.,Brno,27,Ž,Plný,+420 730 255 615
659,Veronika,Malá,veronika.mala@datacorp.cz,Finance,Finanční analytik,2018-06-04,71000,4,VŠ Bc.,Liberec,34,Ž,Plný,+420 797 832 427
660,Filip,Hájek,filip.hajek@datacorp.cz,Finance,Finanční analytik,2020-02-22,68000,4,VŠ Mgr.,Praha,28,M,Plný,+420 783 251 791
661,Eva,Blažková,eva.blazkova@datacorp.cz,Finance,Finanční analytik,2021-02-27,64500,2,VŠ Bc.,Zlín,31,Ž,Plný,+420 617 197 114
662,Dominik,Holub,dominik.holub@datacorp.cz,Finance,Finanční analytik,2020-11-18,61500,3,SŠ,Liberec,32,M,Plný,+420 637 985 579
663,Filip,Čech,filip.cech@datacorp.cz,Finance,Controller,2017-12-29,83500,4,VŠ Mgr.,Olomouc,37,M,Plný,+420 755 561 142
664,Dominik,Malý,dominik.maly@datacorp.cz,Finance,Finanční analytik,2021-03-26,62500,3,VŠ Mgr.,Praha,36,M,Plný,+420 646 721 794
665,Nikola,Kučerová,nikola.kucerova@datacorp.cz,Finance,Controller,2024-08-19,71500,4,VŠ Mgr.,Plzeň,32,Ž,Plný,+420 621 216 281
666,David,Kolář,david.kolar@datacorp.cz,Finance,Finanční analytik,2021-08-23,63500,3,VŠ Mgr.,Praha,25,M,Plný,+420 622 384 895
667,Marek,Pokorný,marek.pokorny@datacorp.cz,Finance,Finanční analytik,2018-03-23,66000,3,VŠ PhD.,Pardubice,36,M,Částečný,+420 614 363 211
668,Anna,Dvořáková,anna.dvorakova@datacorp.cz,Finance,Finanční analytik,2021-01-22,79500,4,VŠ Mgr.,Praha,28,Ž,Plný,+420 789 293 423
669,Nikola,Štěpánková,nikola.stepankova@datacorp.cz,Finance,Controller,2021-02-19,48000,4,SŠ,Praha,28,Ž,Plný,+420 681 599 967
670,Marie,Zemanová,marie.zemanova@datacorp.cz,Finance,Auditor,2023-11-18,46000,3,VŠ Mgr.,Praha,24,Ž,Částečný,+420 723 697 369
671,Adam,Jelínek,adam.jelinek@datacorp.cz,Finance,Účetní,2019-01-28,68500,4,VŠ PhD.,Zlín,26,M,Plný,+420 627 158 457
672,Lukáš,Jelínek,lukas.jelinek@datacorp.cz,Finance,Auditor,2023-10-24,75500,3,VŠ Mgr.,Plzeň,30,M,Plný,+420 736 953 860
673,Petra,Vaňková,petra.vankova@datacorp.cz,Finance,Auditor,2018-10-06,66500,4,VŠ Mgr.,Praha,34,Ž,Plný,+420 699 557 613
674,Pavel,Zeman,pavel.zeman@datacorp.cz,Finance,Controller,2018-08-27,78500,3,VŠ Mgr.,Praha,33,M,Částečný,+420 606 148 394
